,latitude,longitude
0,44.4205685954001,8.733170950421664
1,44.42576249021516,8.753170494468677
2,44.425305551192245,8.784408070265307
3,44.412296098972284,8.706850041532938
4,44.42119251714288,8.797484811364017
5,44.42371871138405,8.820716487359704
6,44.41810301162896,8.83302107450511
7,44.396629442440315,8.689868663717947
8,44.41280698650112,8.794513901832792
9,44.38527285297336,8.646820847672629
10,44.390000994214795,8.666107443047766
11,44.40918580979668,8.849845407942158
12,44.37685577375895,8.634055893668476
13,44.396863658234956,8.771957605469042
14,44.41092203205029,8.916813098891982
15,44.40559449719841,8.86967937521297
16,44.37053454866314,8.624483338766405
17,44.40541896448099,8.919442903612612
18,44.36446792109515,8.6071998678843
19,44.40053236128769,8.900843265667243
20,44.3532301820279,8.574426697046057
21,44.400392169845844,8.909588115794948
22,44.39511056198348,8.929983195656792
23,44.34175794204061,8.550219049013089
24,44.39333236275873,8.940372850402847
25,44.33759243197863,8.544212154976202
26,44.387046048900665,8.917518345176168
27,44.39080884107927,8.951444088375462
28,44.390632433102134,8.957809119587882
29,44.331779056949095,8.52948069512371
30,44.32116513957444,8.50134301589594
31,44.384992549222694,9.003254944333143
32,44.384318203197196,9.010146072379971
33,44.30590017686886,8.483508564587272
34,44.38279893407992,9.019082047401085
35,44.38183629307988,9.028023472571688
36,44.38022649256143,9.04121239681842
37,44.37946100213515,9.048128819517196
38,44.37683074243509,9.066978080639236
39,44.2884468079716,8.454038726519054
40,44.29112760240751,8.467465957984055
41,44.277559314952086,8.446623596090005
42,44.36634387399866,9.114383576149892
43,44.2673788575095,8.44909162738397
44,44.3599475138595,9.13281850123456
45,44.35655060996001,9.122497949784648
46,44.23930488869596,8.438578107788992
47,44.35322905709154,9.147480672299421
48,44.342068933938144,9.153004238281703
49,44.345842470850656,9.234906247742675
50,44.33788879895914,9.229381161028433
51,44.32625920690877,9.147035045419033
52,44.33538705300403,9.225113175729915
53,44.32816970842855,9.221011704341624
54,44.335360951911994,9.262791358293121
55,44.298967870094216,9.00371326149739
56,44.330588755248584,9.277478658856092
57,44.229016497200476,8.512843051205486
58,44.31438900557854,9.1664296036676
59,44.31906288700652,9.215947943042957
60,44.20561147081275,8.420445056985312
61,44.30993463053337,9.177162520178115
62,44.28498888291633,8.994907685804913
63,44.32267576836709,9.298010418806284
64,44.30509690256003,9.217779249870992
65,44.31544939403391,9.315283208429673
66,44.193953564218326,8.42103072983091
67,44.275994706243594,9.053695286668777
68,44.18407294278935,8.409480639838703
69,44.180822973942824,8.405491806725138
70,44.17176155810677,8.359255960049575
71,44.305213959138534,9.34104142336052
72,44.16406297557336,8.339375249783119
73,44.29790278232867,9.362117352942358
74,44.151191253009564,8.292409534851622
75,44.14526998877498,8.28201190186356
76,44.135562780092975,8.269185356722176
77,44.277875917241715,9.388912429518815
78,44.122625941586286,8.262646151351639
79,44.26986434345857,9.385045493366192
80,44.26636941603,9.391058034639826
81,44.264117711761344,9.395906176461752
82,44.2565967835509,9.413166358639387
83,44.252237109784886,9.405969547707876
84,44.240263081905084,9.439782703684726
85,44.23844054103224,9.445800781279262
86,44.23850085955758,9.453485408898498
87,44.236952387927666,9.488285755494555
88,44.23739562440585,9.479481817768754
89,44.23617742093865,9.462806406525125
90,44.19070595413382,9.14116587779462
91,44.23332906492974,9.47094509325911
92,44.20669318792126,9.530195474365613
93,44.20597043069809,9.536167191889373
94,44.189123990261876,9.566254715235997
95,44.179089366715544,9.582092887373634
96,44.18051279981063,9.575790610710825
97,44.172219107882036,9.59147609698509
98,44.14247329705688,9.622876601271859
99,44.14298938431451,9.651652616206022
100,44.136868015945645,9.636351041964213
101,44.140366436503555,9.669614006518666
102,44.11854110620146,9.70947155176186
103,44.11198295814414,9.723597445879777
104,44.02036127796051,9.038207482995263
105,44.10181176486632,9.730389114528933
106,44.105789430162176,9.83459950558404
107,44.09533148117278,9.84716111143612
108,44.09097532852997,9.741436723220009
109,44.089947622529785,9.7516466136815
110,44.08847132407021,9.756838179495125
111,43.936180452479185,8.727023567467809
112,44.08566373139607,9.872722938965731
113,44.08579534171576,9.875997570479683
114,44.076641491297345,9.835595273793821
115,44.066549145636685,9.796024886928768
116,44.07418824944643,9.84257913528146
117,44.080898083696496,9.883506653757093
118,44.08172245368055,9.896795711331912
119,44.075048935623656,9.906402858748514
120,43.93221082229706,8.771819743731527
121,44.06932896245789,9.842263071371944
122,44.067278535674575,9.850224353363009
123,44.0555748521956,9.822115031557438
124,44.05572145032175,9.84601595414042
125,44.067172506757956,9.91452716176117
126,43.91535787593102,8.804785371219365
127,44.03989069526787,9.847562193990287
128,44.046072086388264,9.884953414463006
129,44.04278849475793,9.955068317163594
130,44.048492060716534,9.991100351111749
131,44.050108134715025,9.998856809950812
132,44.02744187453266,9.848042258451088
133,44.0271900143557,9.85410230609827
134,44.031434998212646,9.919755552157168
135,44.036494180441686,9.978800885125196
136,44.034772748960975,10.03471240154299
137,43.88249746014737,8.856253394017592
138,44.03187614595189,10.04945711697754
139,44.01859597542336,10.080577136552877
140,44.00360423799405,10.103047493836144
141,43.98964784559513,10.12566132162871
142,43.95346938800721,9.884352230436878
143,43.9467150969913,9.858794189531856
144,43.95710028887304,10.166309074682884
145,43.94903260205066,10.175894070701704
146,43.825636144130094,9.214622227674598
147,43.926704585192255,10.19660174264113
148,43.904287478969906,10.215076173191658
149,43.88994833425129,10.225552594186938
150,43.86479967409341,10.240636194836783
151,43.85823992020398,10.236229147526183
152,43.711376675524136,9.297427544883911
153,43.825204417544484,10.255625098091098
154,43.78081486636981,10.267749955083971
155,43.70591832957441,9.834279852820057
156,43.73699389323016,10.276234186046997
157,43.723231332564175,10.27714365613135
158,43.71756947921123,10.276232430054076
159,43.68792160558432,10.281884229290977
160,43.66901715949308,10.274222019059014
161,43.643154024864245,9.988832914459568
162,43.55394819376524,9.367284132168622
163,43.6362710528245,10.071055918334652
164,43.63313893227905,10.287813532014267
165,43.39808210434652,8.76219840767631
166,43.58193363808546,10.294990731504516
167,43.47931309180229,9.378836224989122
168,43.595002214930844,10.336397212389619
169,43.58604609959465,10.30648060971608
170,43.32776801198916,8.50242323917277
171,43.55191579750431,10.29249215158989
172,43.53903714332827,10.298300025414637
173,43.537095928729904,10.288663015342557
174,43.5345613928564,10.298764294720648
175,43.524652289273725,10.306881116060813
176,43.51323204778931,10.315497864485517
177,43.5027286305304,10.318832906226831
178,43.42915076402837,9.898943425688596
179,43.476779832648155,10.283669256376978
180,43.48179098130012,10.329791097434214
181,43.476608882700766,10.329036937020687
182,43.45788405348846,10.362426053755138
183,43.430135190518996,10.389447759864082
184,43.40915934701679,10.403871254739117
185,43.37954841042627,10.19357965378618
186,43.40379170309186,10.403843694444976
187,43.4019046803374,10.415540907688538
188,43.397260843402016,10.42286084621996
189,43.38600023975728,10.429059828644231
190,43.36086030103498,10.441932230694682
191,43.35464943722898,10.435085397998435
192,43.33030994503948,10.401320915042708
193,43.32245053771869,10.45895998069996
194,43.31055288211407,10.475699516603205
195,43.30181606619265,10.483578656749211
196,43.246971359434696,10.522471850714702
197,43.01278472144559,8.85247394293964
198,43.076209787886846,9.406372982258185
199,43.13970527883728,9.928988474635947
200,43.08728143839133,9.569136171620736
201,43.18469261779395,10.53640020070543
202,43.02550725996226,9.407372690031707
203,43.16742459320427,10.538122334119347
204,43.069201224479826,9.821672488551217
205,43.004596645380026,9.352665636369997
206,43.00876454153896,9.379565498511338
207,43.00896872933241,9.394939838949234
208,43.01005460653259,9.415483987581649
209,43.06099066355767,9.838459919405855
210,43.00918086459744,9.42837766027448
211,42.99486459396201,9.341107472591712
212,43.053699375884946,9.83946453760552
213,42.99823180660616,9.44512131702875
214,42.98390275219871,9.342530779628479
215,43.04570580288409,9.84717466038406
216,43.04322644598093,9.798806379223668
217,43.03850575369107,9.798188772426752
218,42.99168098344028,9.451702484289363
